BERN,CUI-less,CUI_list,MESH,OMIM,_id,wipsonkey
106989301,[],"[""C0266487"",""C0026650""]",D009069,[],60fa516f00c460edcc1cd0d7,4919020001517
257127201,[],"[""C0085584"",""C0006111""]",D001927,[],60fa516f00c460edcc1cd0d8,4919020001517
262404501,[],"[""C0150045""]",D053202,[],60fa516f00c460edcc1cd0db,4919020001517
262720301,[],"[""C0522224"",""C0234544""]",D010243,[],60fa516f00c460edcc1cd0de,4919020001517
254142901,[],"[""C0262497"",""C0233750"",""C0002622"",""C0233796"",""C0750907"",""C0236795"",""C0750906""]",D000647,[],60fa516f00c460edcc1cd0e0,4919020001517
107549201,[],"[""C0751620"",""C0085136""]",D016543,[],60fa516f00c460edcc1cd0e1,4919020001517
106950301,[],"[""C0043194""]",D014923,301000,60fa519b00c460edcc1cd0e5,4919020001517
107423601,[],"[""C0001193"",""C0220658"",""C1863389"",""C1510455"",""C0175699""]",D000168,101200,60fa526400c460edcc1cd0f3,4919020001517
256960401,[],"[""C0546983"",""C1136202""]",D038223,[],60fa526400c460edcc1cd0f4,4919020001517
107365901,[],"[""C0019034""]",D006450,[],60fa52d000c460edcc1cd0f7,4919020001517
106999901,[],"[""C0085096""]",D016491,[],60fa52d000c460edcc1cd0f9,4919020001517
265859701,[],"[""C0751187"",""C0877781"",""C0751189"",""C0751192"",""C0474366"",""C0423623"",""C0018681"",""C0028838"",""C0751186"",""C0423618"",""C0751190""]",D006261,[],60fa52d000c460edcc1cd0fb,4919020001517
260507801,[],"[""C0016510""]",D005534,[],60fa539300c460edcc1cd103,4919020001556
260938901,[],"[""C0034530"",""C0034535"",""C1510432""]",D011832,[],60fa53f900c460edcc1cd105,4919020005235
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60fa53f900c460edcc1cd106,4919020005235
260938901,[],"[""C0034530"",""C0034535"",""C1510432""]",D011832,[],60fa54a300c460edcc1cd10b,4919020005514
106908201,[],"[""C0340194"",""C1145670"",""C0235063"",""C0035229"",""C4039867"",""C4040419"",""C0398353""]",D012131,[],60fa55c300c460edcc1cd10f,5419019000877
266858501,[],"[""C0043251"",""C0043250"",""C4046002"",""C3263723""]",D014947,[],60fa563500c460edcc1cd113,5419019000879
254324401,[],"[""C0004936"",""C0376338"",""C4046029"",""C0004930""]",D001523,[],60fa563500c460edcc1cd114,5419019000879
264142101,[],"[""C0041755"",""C0013221""]",D064420,[],60fa564700c460edcc1cd116,5419019000879
260202601,[],"[""C0020517"",""C1527304""]",D006967,[],60fa564700c460edcc1cd117,5419019000879
107543401,[],"[""C0265221"",""C2936406"",""C1836373"",""C4284790"",""C0410174"",""C0457133""]",D058494,236670,60fa565200c460edcc1cd118,5419019000879
260093001,[],"[""C0005758""]",D001768,[],60fa568100c460edcc1cd119,5419019000879
259796901,[],"[""C3665347"",""C0233771"",""C0018975"",""C0271185"",""C3489704"",""C0042790"",""C0233769""]",D014786,[],60fa568d00c460edcc1cd11a,5419019000879
261400701,[],"[""C0028754""]",D009765,601665,60fa56bd00c460edcc1cd11b,5419019001183
258880601,[],"[""C0008350""]",D002769,[],60fa56bf00c460edcc1cd124,5419019001183
106966601,[],"[""C0020538""]",D006973,[],60fa56bf00c460edcc1cd125,5419019001183
257967001,[],"[""C0018799""]",D006331,[],60fa56bf00c460edcc1cd126,5419019001183
106966501,[],"[""C0751956"",""C0038454""]",D020521,606799,60fa56bf00c460edcc1cd127,5419019001183
106989101,[],"[""C0042487"",""C0149871""]",D020246,[],60fa60ed00c460edcc1cd164,5419019001297
106987401,[],"[""C0034065"",""C0524702""]",D011655,[],60fa60ed00c460edcc1cd166,5419019001297
254566301,[],"[""C0086565"",""C0023895""]",D008107,[],60fa610d00c460edcc1cd16d,5419019001297
106971401,[],"[""C0022658""]",D007674,[],60fa610d00c460edcc1cd16e,5419019001297
258682501,[],"[""C0024115""]",D008171,[],60fa619100c460edcc1cd16f,5419019001321
259440601,[],"[""C0035204""]",D012120,[],60fa619200c460edcc1cd171,5419019001321
106971701,[],"[""C0004096""]",D001249,600807,60fa619200c460edcc1cd172,5419019001321
107376801,[],"[""C0024117"",""C1527303""]",D029424,606963,60fa619200c460edcc1cd173,5419019001321
107549901,[],"[""C1833340"",""C0010278"",""C0221356"",""C0265534"",""C2931150"",""C4551902"",""C1860819"",""C0265535"",""C0030044""]",D003398,123100,60fa619500c460edcc1cd175,5419019001321
106917801,[],"[""C2930619"",""C0266362"",""C0392697"",""C0036875"",""C0019269"",""C2930618"",""C0033804""]",D012734,[],60fa61b500c460edcc1cd182,5419019001321
265917301,[],"[""C0018520""]",D006209,[],60fa61d500c460edcc1cd188,5419019001321
107481401,[],"[""C0242379"",""C0024121""]",D008175,211980,60fa61d500c460edcc1cd189,5419019001321
106979201,[],"[""C0001883"",""C0008301""]",D000402,[],60fa620400c460edcc1cd1a1,5419019001321
106989001,[],"[""C0034069"",""C4721507""]",D011658,[],60fa620500c460edcc1cd1a3,5419019001321
107358001,[],"[""C0600260""]",D008173,[],60fa620500c460edcc1cd1a4,5419019001321
256367301,[],"[""C0013990""]",D004646,[],60fa620500c460edcc1cd1a6,5419019001321
254440001,[],"[""C0006277""]",D001991,[],60fa620500c460edcc1cd1a7,5419019001321
259688201,[],"[""C0008679"",""C0008715""]",D002908,[],60fa62c100c460edcc1cd1b2,5419019001407
106966501,[],"[""C0751956"",""C0038454""]",D020521,606799,60fa62c100c460edcc1cd1b3,5419019001407
106971801,[],"[""C0027051""]",D009203,608446,60fa62c100c460edcc1cd1b4,5419019001407
259103301,[],"[""C0025517""]",D008659,[],60fa62cf00c460edcc1cd1b5,4919019000980
261400701,[],"[""C0028754""]",D009765,601665,60fa62cf00c460edcc1cd1b6,4919019000980
257597401,[],"[""C0007222""]",D002318,[],60fa62cf00c460edcc1cd1b9,4919019000980
265417001,[],"[""C0497406""]",D050177,[],60fa62d100c460edcc1cd1bb,4919019000980
259931301,[],"[""C0004364""]",D001327,109100,60fa632500c460edcc1cd1c0,4919019000980
106994901,[],"[""C0001175""]",D000163,[],60fa632500c460edcc1cd1c1,4919019000980
262326101,[],"[""C0234238"",""C0030193"",""C0458257"",""C0751407"",""C0751408"",""C0234254"",""C0234230"",""C0458259""]",D010146,[],60fa641600c460edcc1cd1c3,4919019000980
254324401,[],"[""C0004936"",""C0376338"",""C4046029"",""C0004930""]",D001523,[],60fa641e00c460edcc1cd1ca,4919019000980
261410801,[],"[""C0012634""]",D004194,[],60fa641e00c460edcc1cd1cc,4919019000980
260023201,[],"[""C0525045""]",D019964,[],60fa641e00c460edcc1cd1cd,4919019000980
258987801,[],"[""C0033958"",""C0033975"",""C0036337"",""C0036358""]",D011618,[],60fa641e00c460edcc1cd1ce,4919019000980
254839101,[],"[""C0021124"",""C0004444"",""C0027402"",""C0003944"",""C0021139"",""C0031212""]",D010554,[],60fa641e00c460edcc1cd1cf,4919019000980
256670101,[],"[""C0038441""]",D040921,[],60fa641e00c460edcc1cd1d0,4919019000980
255805601,[],"[""C0003469"",""C1279420"",""C0376280""]",D001008,607834,60fa641e00c460edcc1cd1d1,4919019000980
255303301,[],"[""C0023186"",""C0751262"",""C1330966"",""C0751265"",""C0751263""]",D007859,[],60fa641e00c460edcc1cd1d3,4919019000980
258146301,[],"[""C0036659"",""C0152027"",""C0751497""]",D012678,[],60fa641e00c460edcc1cd1d4,4919019000980
106989301,[],"[""C0266487"",""C0026650""]",D009069,[],60fa641e00c460edcc1cd1d5,4919019000980
259542101,[],"[""C0751437"",""C0032002"",""C0751438""]",D010900,[],60fa641e00c460edcc1cd1d6,4919019000980
254797301,[],"[""C0004936"",""C0376338"",""C4046029"",""C0004930""]",D001523,[],60fa641e00c460edcc1cd1d8,4919019000980
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60fa64aa00c460edcc1cd1d9,4919019000980
107482201,[],"[""C1527320"",""C3537146"",""C0025281""]",D008575,[],60fa64e700c460edcc1cd1e4,4919019000980
121379901,[],"[""C1321905"",""C1263846"",""C0041671""]",D001289,143465,60fa64e700c460edcc1cd1e6,4919019000980
107477001,[],"[""C0037286"",""C0007114""]",D012878,[],60fa64fe00c460edcc1cd1ec,4919019000980
254566301,[],"[""C0086565"",""C0023895""]",D008107,[],60fa64fe00c460edcc1cd1ee,4919019000980
106971701,[],"[""C0004096""]",D001249,600807,60fa650000c460edcc1cd1ef,4919019000980
255979601,[],"[""C0041912"",""C0035243""]",D012141,[],60fa650000c460edcc1cd1f1,4919019000980
260202601,[],"[""C0020517"",""C1527304""]",D006967,[],60fa651800c460edcc1cd1fe,4919019000980
257154601,[],"[""C5200801"",""C0021368""]",D007249,[],60fa653500c460edcc1cd206,4919019000980
257162701,[],"[""C3714509""]",D009748,[],60fa655c00c460edcc1cd21d,4919019000980
267005501,[],"[""C0086525"",""C0015672""]",D005221,[],60fa685500c460edcc1cd228,4919019000997
106979701,[],"[""C1565489"",""C0035078""]",D051437,[],60fa69df00c460edcc1cd231,4919019001006
106939001,[],"[""C0037299""]",D012883,[],60fa69df00c460edcc1cd232,4919019001006
106987901,[],"[""C0020615"",""C0271708"",""C0271710""]",D007003,[],60fa69df00c460edcc1cd235,4919019001006
256146201,[],"[""C1855520"",""C0020456""]",D006943,[],60fa69e100c460edcc1cd239,4919019001006
106980301,[],"[""C0271650""]",D018149,[],60fa6b3d00c460edcc1cd24f,4919019001006
255084001,[],"[""C0015397""]",D005128,[],60fa6b4b00c460edcc1cd250,4919019001215
107001501,[],"[""C0035304""]",D012162,[],60fa6b4b00c460edcc1cd251,4919019001215
106987801,[],"[""C0242383"",""C0024437""]",D008268,[],60fa6b4b00c460edcc1cd253,4919019001215
264036201,[],"[""C0235083"",""C0751564"",""C0234371"",""C0234379"",""C0235082"",""C0235843"",""C0149840"",""C0234373"",""C0235081"",""C0234374"",""C0040822"",""C0040827"",""C0234376"",""C0751565"",""C0235078"",""C0234372"",""C0234377"",""C0234375"",""C0234381"",""C0234378"",""C1527384"",""C0234370""]",D014202,[],60fa6b5800c460edcc1cd254,4919019001215
259128201,[],"[""C0035309""]",D012164,[],60fa6b6000c460edcc1cd256,4919019001215
256144801,[],"[""C4551884"",""C1536451"",""C0344297""]",C535358,215500,60fa6b6000c460edcc1cd257,4919019001215
106906101,[],"[""C0011860""]",D003924,125853,60fa6ba300c460edcc1cd258,4919019001461
106972001,[],"[""C0920563"",""C0021655""]",D007333,[],60fa6bdd00c460edcc1cd25b,4919019001461
107471301,[],"[""C0020542""]",D006976,178600,60fa6bff00c460edcc1cd25c,4919019001461
257799801,[],"[""C0015967""]",D005334,[],60fa6d3300c460edcc1cd25d,4919019004400
257552301,[],"[""C0040435""]",D014076,[],60fa6da500c460edcc1cd261,4919019004824
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60fa708100c460edcc1cd26f,5419018000381
261739401,[],"[""C0270611"",""C0452047"",""C0272945"",""C0085742""]",D001930,[],60fa708900c460edcc1cd270,5419018000381
106980201,[],"[""C1704436""]",D058729,[],60fa709500c460edcc1cd271,5419018000381
259502801,[],"[""C0003850""]",D001161,[],60fa709500c460edcc1cd274,5419018000381
106934801,[],"[""C0750986"",""C0007273"",""C0577631"",""C0600178"",""C0750987""]",D002340,[],60fa709700c460edcc1cd277,5419018000381
262326101,[],"[""C0234238"",""C0030193"",""C0458257"",""C0751407"",""C0751408"",""C0234254"",""C0234230"",""C0458259""]",D010146,[],60fa718100c460edcc1cd282,5419018000381
266858501,[],"[""C0043251"",""C0043250"",""C4046002"",""C3263723""]",D014947,[],60fa71ca00c460edcc1cd284,5419018000381
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60fa726a00c460edcc1cd28e,5419018000382
261739401,[],"[""C0270611"",""C0452047"",""C0272945"",""C0085742""]",D001930,[],60fa727000c460edcc1cd28f,5419018000382
106980201,[],"[""C1704436""]",D058729,[],60fa727700c460edcc1cd290,5419018000382
259502801,[],"[""C0003850""]",D001161,[],60fa727700c460edcc1cd293,5419018000382
106934801,[],"[""C0750986"",""C0007273"",""C0577631"",""C0600178"",""C0750987""]",D002340,[],60fa727800c460edcc1cd296,5419018000382
262326101,[],"[""C0234238"",""C0030193"",""C0458257"",""C0751407"",""C0751408"",""C0234254"",""C0234230"",""C0458259""]",D010146,[],60fa736600c460edcc1cd2a3,5419018000382
266858501,[],"[""C0043251"",""C0043250"",""C4046002"",""C3263723""]",D014947,[],60fa73a200c460edcc1cd2a5,5419018000382
261739401,[],"[""C0270611"",""C0452047"",""C0272945"",""C0085742""]",D001930,[],60fa745600c460edcc1cd2b1,5419018000383
106980201,[],"[""C1704436""]",D058729,[],60fa746000c460edcc1cd2b2,5419018000383
259502801,[],"[""C0003850""]",D001161,[],60fa746000c460edcc1cd2b5,5419018000383
106934801,[],"[""C0750986"",""C0007273"",""C0577631"",""C0600178"",""C0750987""]",D002340,[],60fa746200c460edcc1cd2b8,5419018000383
262326101,[],"[""C0234238"",""C0030193"",""C0458257"",""C0751407"",""C0751408"",""C0234254"",""C0234230"",""C0458259""]",D010146,[],60fa750e00c460edcc1cd2c5,5419018000383
266858501,[],"[""C0043251"",""C0043250"",""C4046002"",""C3263723""]",D014947,[],60fa758e00c460edcc1cd2c9,5419018000383
254991101,[],"[""C0747767"",""C1136393"",""C0038436"",""C0730525"",""C4505439""]",D013313,[],60fa761000c460edcc1cd2cf,5419018000428
266858501,[],"[""C0043251"",""C0043250"",""C4046002"",""C3263723""]",D014947,[],60fa761000c460edcc1cd2d4,5419018000428
265859701,[],"[""C0751187"",""C0877781"",""C0751189"",""C0751192"",""C0474366"",""C0423623"",""C0018681"",""C0028838"",""C0751186"",""C0423618"",""C0751190""]",D006261,[],60fa761700c460edcc1cd2d8,5419018000428
262326101,[],"[""C0234238"",""C0030193"",""C0458257"",""C0751407"",""C0751408"",""C0234254"",""C0234230"",""C0458259""]",D010146,[],60fa761700c460edcc1cd2da,5419018000428
254839101,[],"[""C0021124"",""C0004444"",""C0027402"",""C0003944"",""C0021139"",""C0031212""]",D010554,[],60fa761700c460edcc1cd2dc,5419018000428
255805601,[],"[""C0003469"",""C1279420"",""C0376280""]",D001008,607834,60fa761700c460edcc1cd2dd,5419018000428
260079301,[],"[""C0036341""]",D012559,181500,60fa761700c460edcc1cd2de,5419018000428
106966501,[],"[""C0751956"",""C0038454""]",D020521,606799,60fa763000c460edcc1cd2f3,5419018000428
260835901,[],"[""C1321905"",""C1263846"",""C0041671""]",D001289,143465,60fa76a600c460edcc1cd30b,5419018000428
107505801,[],"[""C0268547""]",D056807,207900,60fa76db00c460edcc1cd330,5419018000429
255268301,[],"[""C0007097"",""C0205696"",""C0205698"",""C0205699"",""C0205697""]",D002277,[],60fa76db00c460edcc1cd331,5419018000429
266858501,[],"[""C0043251"",""C0043250"",""C4046002"",""C3263723""]",D014947,[],60fa76dd00c460edcc1cd335,5419018000429
265752101,[],"[""C2749659""]",C535608,612952,60fa76dd00c460edcc1cd337,5419018000429
106987801,[],"[""C0242383"",""C0024437""]",D008268,[],60fa76fc00c460edcc1cd33b,5419018000429
262699201,[],"[""C0872084""]",D055948,[],60fa76fd00c460edcc1cd33f,5419018000429
259758501,[],"[""C0231341""]",D019588,[],60fa770b00c460edcc1cd341,5419018000429
259589901,[],"[""C0233794"",""C0025261"",""C0751294"",""C0751293"",""C0751292"",""C0751295""]",D008569,[],60fa771600c460edcc1cd345,5419018000429
261243901,[],"[""C0012634""]",D004194,[],60fa771a00c460edcc1cd348,5419018000429
107474901,[],"[""C0011156""]",D003677,[],60fa771b00c460edcc1cd349,5419018000429
257597401,[],"[""C0007222""]",D002318,[],60fa771f00c460edcc1cd34b,5419018000429
256014601,[],"[""C0751071"",""C0497327"",""C0338630""]",D003704,[],60fa772500c460edcc1cd34c,5419018000429
106965801,[],"[""C0750900"",""C0002395"",""C0494463"",""C0011265"",""C0546126"",""C0276496"",""C0750901""]",D000544,104300,60fa773b00c460edcc1cd353,5419018000429
256894201,[],"[""C0034189"",""C1719672"",""C0243026"",""C0036690""]",D018805,[],60fa774700c460edcc1cd356,5419018000430
257661701,[],"[""C0242966""]",D018746,[],60fa774e00c460edcc1cd369,5419018000430
266858501,[],"[""C0043251"",""C0043250"",""C4046002"",""C3263723""]",D014947,[],60fa774e00c460edcc1cd371,5419018000430
111082401,[],"[""C0600327"",""C0036981"",""C0036983""]",D012772,[],60fa775000c460edcc1cd381,5419018000430
257799801,[],"[""C0015967""]",D005334,[],60fa776700c460edcc1cd3af,5419018000430
262553601,[],"[""C1857276""]",C565627,[],60fa776700c460edcc1cd3b0,5419018000430
260970901,[],"[""C0042963""]",D014839,[],60fa776700c460edcc1cd3b1,5419018000430
255960301,[],"[""C0034189"",""C1719672"",""C0243026"",""C0036690""]",D018805,[],60fa77a500c460edcc1cd3d3,5419018000430
267005501,[],"[""C0086525"",""C0015672""]",D005221,[],60fa77ac00c460edcc1cd3dc,5419018000430
256349801,[],"[""C0003811""]",D001145,115000,60fa77b000c460edcc1cd3e0,5419018000430
261605501,[],"[""C0029944""]",D062787,[],60fa77ce00c460edcc1cd3ed,5419018000445
107397901,[],"[""C1140716"",""C1527348"",""C0003132"",""C0995195""]",D002534,[],60fa77dd00c460edcc1cd3f5,5419018000445
107002401,[],"[""C0020529"",""C4551689"",""C0037315"",""C0338495""]",D012891,[],60fa787b00c460edcc1cd3f7,5419018000455
266858501,[],"[""C0043251"",""C0043250"",""C4046002"",""C3263723""]",D014947,[],60fa787e00c460edcc1cd3f9,5419018000455
256349801,[],"[""C0003811""]",D001145,115000,60fa788600c460edcc1cd3fa,5419018000455
107000501,[],"[""C0010068""]",D003327,300464,60fa788600c460edcc1cd3fc,5419018000455
256838701,[],"[""C0234535"",""C0270824"",""C0751110"",""C0751495"",""C0422855"",""C0751494"",""C0751123"",""C4316903"",""C0149958"",""C4317123"",""C0270846"",""C4317109"",""C0422850"",""C0422853"",""C0234533"",""C0422852"",""C3495874"",""C0751056"",""C0022333"",""C4505436"",""C0270844"",""C0422854"",""C0494475"",""C0036572"",""C4048158"",""C0751496""]",D012640,[],60fa788600c460edcc1cd3ff,5419018000455
106971701,[],"[""C0004096""]",D001249,600807,60fa788600c460edcc1cd400,5419018000455
107376801,[],"[""C0024117"",""C1527303""]",D029424,606963,60fa788600c460edcc1cd401,5419018000455
260551401,[],"[""C0032962""]",D011248,[],60fa788600c460edcc1cd402,5419018000455
264004301,[],"[""C1262477""]",D015431,[],60fa788600c460edcc1cd403,5419018000455
261400701,[],"[""C0028754""]",D009765,601665,60fa788600c460edcc1cd404,5419018000455
257967001,[],"[""C0018799""]",D006331,[],60fa7a8a00c460edcc1cd40d,5419018000455
261410801,[],"[""C0012634""]",D004194,[],60fa7ab900c460edcc1cd415,5419018000455
267245801,[],"[""C0005612""]",D001724,[],60fa7abf00c460edcc1cd427,5419018000455
106970901,[],"[""C0010054"",""C1299433"",""C1956346""]",D003324,[],60fa7ac800c460edcc1cd429,5419018000478
256366601,[],"[""C0016059"",""C1623038""]",D005355,[],60fa7ada00c460edcc1cd42b,5419018000478
106907401,[],"[""C0040517""]",D005879,137580,60fa7b4600c460edcc1cd42d,5419018000478
257552301,[],"[""C0040435""]",D014076,[],60fa7c3b00c460edcc1cd430,5419018000682
262326101,[],"[""C0234238"",""C0030193"",""C0458257"",""C0751407"",""C0751408"",""C0234254"",""C0234230"",""C0458259""]",D010146,[],60fa7e0a00c460edcc1cd433,5419018000682
256349801,[],"[""C0003811""]",D001145,115000,60fa7f1800c460edcc1cd435,4919018000916
261226701,[],"[""C0022116""]",D007511,[],60fa805c00c460edcc1cd438,4919018000967
107003701,[],"[""C0178824"",""C0020452"",""C0333233"",""C0042484""]",D006940,[],60fa805c00c460edcc1cd439,4919018000967
106991601,[],"[""C0750969"",""C0472388"",""C1527311"",""C0472387"",""C0750970"",""C0006114""]",D001929,[],60fa805c00c460edcc1cd43a,4919018000967
257143701,[],"[""C0013604"",""C0151603""]",D004487,[],60fa805c00c460edcc1cd43b,4919018000967
256349801,[],"[""C0003811""]",D001145,115000,60fa820300c460edcc1cd43d,4919018000974
256563001,[],"[""C0236811"",""C0887800"",""C0813142""]",D021081,[],60fa820400c460edcc1cd43f,4919018000974
266267001,[],"[""C0018805"",""C0007172""]",D006335,[],60fa820400c460edcc1cd440,4919018000974
258765001,[],"[""C0235480"",""C3468561"",""C2585653"",""C0004238""]",D001281,[],60fa820400c460edcc1cd443,4919018000974
258098001,[],"[""C0042510""]",D014693,[],60fa820400c460edcc1cd447,4919018000974
106991901,[],"[""C0004135""]",D001260,208900,60fa820500c460edcc1cd44b,4919018000974
259320201,[],"[""C0004239""]",D001282,[],60fa820500c460edcc1cd44e,4919018000974
257335901,[],"[""C0039239""]",D013616,[],60fa820500c460edcc1cd44f,4919018000974
107418801,[],"[""C0018197"",""C2350168"",""C0086370""]",D006103,[],60fa820600c460edcc1cd455,4919018000974
256838701,[],"[""C0234535"",""C0270824"",""C0751110"",""C0751495"",""C0422855"",""C0751494"",""C0751123"",""C4316903"",""C0149958"",""C4317123"",""C0270846"",""C4317109"",""C0422850"",""C0422853"",""C0234533"",""C0422852"",""C3495874"",""C0751056"",""C0022333"",""C4505436"",""C0270844"",""C0422854"",""C0494475"",""C0036572"",""C4048158"",""C0751496""]",D012640,[],60fa820b00c460edcc1cd471,4919018000974
107401501,[],"[""C0014863""]",D015155,[],60fa820b00c460edcc1cd472,4919018000974
106981801,[],"[""C0022104""]",D043183,[],60fa820b00c460edcc1cd474,4919018000974
261243901,[],"[""C0012634""]",D004194,[],60fa824a00c460edcc1cd4a0,4919018000974
266884301,[],"[""C2004491"",""C0008767""]",D002921,[],60fa824a00c460edcc1cd4a1,4919018000974
264229701,[],"[""C0024961""]",D008446,[],60fa82c900c460edcc1cd4b0,4919018000978
259688201,[],"[""C0008679"",""C0008715""]",D002908,[],60fa834000c460edcc1cd4b4,4919018000979
267005501,[],"[""C0086525"",""C0015672""]",D005221,[],60fa834000c460edcc1cd4b6,4919018000979
256800901,[],"[""C0003578""]",D001049,[],60fa834000c460edcc1cd4b8,4919018000979
266073901,[],"[""C0032230"",""C0038450"",""C0034642"",""C0043144"",""C0035508"",""C0035234""]",D012135,[],60fa834000c460edcc1cd4b9,4919018000979
256349801,[],"[""C0003811""]",D001145,115000,60fa834000c460edcc1cd4ba,4919018000979
254165601,[],"[""C0546884"",""C0752266""]",D020896,[],60fa835300c460edcc1cd4bd,4919018000979
107002401,[],"[""C0020529"",""C4551689"",""C0037315"",""C0338495""]",D012891,[],60fa835a00c460edcc1cd4c0,4919018000979
106988801,[],"[""C0151744""]",D017202,[],60fa836300c460edcc1cd4c2,4919018000979
266267001,[],"[""C0018805"",""C0007172""]",D006335,[],60fa836300c460edcc1cd4c6,4919018000979
258916801,[],"[""C0751511"",""C0851578"",""C0751508"",""C4042891"",""C0751509"",""C0751510""]",D012893,[],60fa836300c460edcc1cd4c7,4919018000979
107505801,[],"[""C0268547""]",D056807,207900,60fa836300c460edcc1cd4c8,4919018000979
107518901,[],"[""C0600228"",""C0018790""]",D006323,[],60fa836800c460edcc1cd4cb,4919018000979
257967001,[],"[""C0018799""]",D006331,[],60fa836800c460edcc1cd4cc,4919018000979
256838701,[],"[""C0234535"",""C0270824"",""C0751110"",""C0751495"",""C0422855"",""C0751494"",""C0751123"",""C4316903"",""C0149958"",""C4317123"",""C0270846"",""C4317109"",""C0422850"",""C0422853"",""C0234533"",""C0422852"",""C3495874"",""C0751056"",""C0022333"",""C4505436"",""C0270844"",""C0422854"",""C0494475"",""C0036572"",""C4048158"",""C0751496""]",D012640,[],60fa836e00c460edcc1cd4ce,4919018000979
106966101,[],"[""C0023212"",""C2939447"",""C0018801"",""C0018802"",""C1959583"",""C1961112""]",D006333,[],60fa837000c460edcc1cd4d1,4919018000979
106983001,[],"[""C0034063""]",D011654,[],60fa839f00c460edcc1cd4e7,4919018000979
258765001,[],"[""C0235480"",""C3468561"",""C2585653"",""C0004238""]",D001281,[],60fa83a200c460edcc1cd4ea,4919018000979
260959401,[],"[""C0428977""]",D001919,[],60fa83a200c460edcc1cd4eb,4919018000979
263673301,[],"[""C0010200""]",D003371,[],60fa83a200c460edcc1cd4ed,4919018000979
264746001,[],"[""C0235229"",""C0151911"",""C0037763""]",D013035,[],60fa83b700c460edcc1cd502,4919018000979
254194001,[],"[""C0234535"",""C0270824"",""C0751110"",""C0751495"",""C0422855"",""C0751494"",""C0751123"",""C4316903"",""C0149958"",""C4317123"",""C0270846"",""C4317109"",""C0422850"",""C0422853"",""C0234533"",""C0422852"",""C3495874"",""C0751056"",""C0022333"",""C4505436"",""C0270844"",""C0422854"",""C0494475"",""C0036572"",""C4048158"",""C0751496""]",D012640,[],60fa83b700c460edcc1cd504,4919018000979
107379501,[],"[""C4505423"",""C0032302"",""C3824874"",""C4505422""]",D011019,[],60fa840000c460edcc1cd50e,4919018000982
106966101,[],"[""C0023212"",""C2939447"",""C0018801"",""C0018802"",""C1959583"",""C1961112""]",D006333,[],60fa848800c460edcc1cd50f,4919018000985
107257701,[],"[""C2745948""]",D057770,228600,60fa848900c460edcc1cd512,4919018000985
106988301,[],"[""C0085605""]",D017093,[],60fa848b00c460edcc1cd518,4919018000985
259953401,[],"[""C0034063""]",D011654,[],60fa848b00c460edcc1cd51a,4919018000985
263317901,[],"[""C0085128""]",D016534,[],60fa848b00c460edcc1cd51b,4919018000985
267005501,[],"[""C0086525"",""C0015672""]",D005221,[],60fa848b00c460edcc1cd51c,4919018000985
256800901,[],"[""C0003578""]",D001049,[],60fa848b00c460edcc1cd51d,4919018000985
257967001,[],"[""C0018799""]",D006331,[],60fa849000c460edcc1cd533,4919018000985
259235701,[],"[""C1283620""]",C538139,222900,60fa849800c460edcc1cd535,4919018000985
106971201,[],"[""C0032285"",""C0887898"",""C3714636"",""C0032300""]",D011014,[],60fa84ad00c460edcc1cd547,4919018000985
106950301,[],"[""C0043194""]",D014923,301000,60fa84ca00c460edcc1cd54c,4919018000985
106983001,[],"[""C0034063""]",D011654,[],60fa84f400c460edcc1cd558,4919018000985
107376801,[],"[""C0024117"",""C1527303""]",D029424,606963,60fa84f400c460edcc1cd55a,4919018000985
106971801,[],"[""C0027051""]",D009203,608446,60fa84f400c460edcc1cd55c,4919018000985
258765001,[],"[""C0235480"",""C3468561"",""C2585653"",""C0004238""]",D001281,[],60fa859f00c460edcc1cd581,4919018001092
256349801,[],"[""C0003811""]",D001145,115000,60fa859f00c460edcc1cd583,4919018001092
106966501,[],"[""C0751956"",""C0038454""]",D020521,606799,60fa859f00c460edcc1cd587,4919018001092
256014601,[],"[""C0751071"",""C0497327"",""C0338630""]",D003704,[],60fa859f00c460edcc1cd590,4919018001092
107361601,[],"[""C0268255""]",D055577,228000,60fa85a300c460edcc1cd599,4919018001092
260467501,[],"[""C0087086"",""C0040053""]",D013927,[],60fa85a300c460edcc1cd59a,4919018001092
106941601,[],"[""C0007820"",""C0596298"",""C0241832""]",D002561,[],60fa85a300c460edcc1cd5a2,4919018001092
107353901,[],"[""C0472381"",""C0751022"",""C1527335"",""C0751019"",""C0751021"",""C0917805"",""C0751020"",""C0007787""]",D002546,[],60fa85f300c460edcc1cd5b6,4919018001092
257942301,[],"[""C0087086"",""C0040053""]",D013927,[],60fa85f300c460edcc1cd5bf,4919018001092
106943501,[],"[""C0042454""]",D014681,[],60fa85f400c460edcc1cd5c0,4919018001092
256366601,[],"[""C0016059"",""C1623038""]",D005355,[],60fa85f800c460edcc1cd5c9,4919018001092
106980001,[],"[""C0242350""]",D007172,[],60fa85f800c460edcc1cd5cc,4919018001092
